trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
74,False,"{'a': 0.7, 'e': 8.533047625744066e-17}",20,12,14.093034761103914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.7, 'e': 5.175555005801869e-17}",20,2,26.65398028647973,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.7, 'e': 3.1391327920480296e-17}",20,14,11.40765812989121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.7, 'e': 1.9039802832864523e-17}",20,0,28.602061619294957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.7, 'e': 1.1548224173015786e-17}",20,3,30.56550322529241,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.7, 'e': 7.004352026168645e-18}",20,6,15.836873617188457,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.7, 'e': 4.248354255291589e-18}",30,12,23.615981880524817,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.7, 'e': 2.576757109154981e-18}",20,8,20.500367821697264,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.7, 'e': 1.5628821893349888e-18}",20,0,24.670282228677017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.7, 'e': 9.479359653504757e-19}",25,8,34.197051045257275,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.7, 'e': 5.74952226429356e-19}",35,21,26.243455846872813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.7, 'e': 3.4872615319944465e-19}",20,2,29.67544211987421,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.7, 'e': 2.1151310375910805e-19}",20,8,15.382033935236876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.7, 'e': 1.282891823608785e-19}",25,0,39.49457986623245,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.7, 'e': 7.781132241133797e-20}",20,0,29.448111172444083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.7, 'e': 4.719495271526123e-20}",20,3,16.79905010258312,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.7, 'e': 2.8625185805493937e-20}",25,15,17.998569229910025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.7, 'e': 1.7362052831002947e-20}",20,6,23.46116946436982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.7, 'e': 1.0530617357553812e-20}",20,13,10.562459090462,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.7, 'e': 6.387142293058423e-21}",20,10,16.959289915820968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.7, 'e': 3.873997628687187e-21}",20,8,26.129897688901863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.7, 'e': 2.349698337452817e-21}",20,16,8.870327221034657,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.7, 'e': 1.4251640827409352e-21}",30,10,29.53493347979631,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.7, 'e': 8.644057113036095e-22}",20,0,28.028946147884927,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.7, 'e': 5.242885663363464e-22}",20,8,20.344595378483056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.7, 'e': 3.1799709001977496e-22}",25,5,29.60038986977414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.7, 'e': 1.9287498479639178e-22}",20,13,13.47897104613764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.7, 'e': 1.1698459177061964e-22}",20,10,19.395295499198227,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.7, 'e': 7.095474162284704e-23}",25,7,32.73982796852726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.7, 'e': 4.3036226246244867e-23}",25,18,13.446278000241957,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.7, 'e': 2.6102790696677047e-23}",25,10,24.56895238647993,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.7, 'e': 1.583214286159632e-23}",20,10,18.60640267210042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.7, 'e': 9.602680054508676e-24}",30,13,23.923602022889433,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.7, 'e': 5.824319868470494e-24}",20,9,22.89608079004342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.7, 'e': 3.532628572200807e-24}",20,11,15.386244526170158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.7, 'e': 2.1426475384166538e-24}",25,2,38.010739213012464,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.7, 'e': 1.2995814250075031e-24}",20,14,12.086608958256491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.7, 'e': 7.882359790600851e-25}",20,5,25.59749970245955,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.7, 'e': 4.780892883885469e-25}",25,18,11.387662058587205,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.7, 'e': 2.899758114878488e-25}",25,7,29.83381816890265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.7, 'e': 1.7587922024243116e-25}",20,5,20.95798343761583,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.7, 'e': 1.0667613948338533e-25}",20,16,8.09353188831068,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.7, 'e': 6.47023492564546e-26}",25,0,31.019494743231117,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
117,False,"{'a': 0.7, 'e': 3.924395857947463e-26}",25,14,20.633844790330695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.7, 'e': 2.3802664086944007e-26}",35,17,31.9152425586762,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.7, 'e': 1.4437045551572354e-26}",20,2,28.819912360491276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.7, 'e': 8.75651076269652e-27}",20,14,6.951431332985841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.7, 'e': 5.311092249679095e-27}",25,4,39.999702852176014,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.7, 'e': 3.221340285992516e-27}",20,0,27.623016542445225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.7, 'e': 1.953841648821924e-27}",25,7,33.02495780704212,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.7, 'e': 1.185064864233981e-27}",20,10,16.099687751823403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.7, 'e': 7.187781739060989e-28}",35,23,25.33737381302226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.7, 'e': 4.359610000063081e-28}",25,11,19.651228686294377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.7, 'e': 2.6442371294280543e-28}",20,0,28.596342861217142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.7, 'e': 1.603810890548638e-28}",20,2,-10.493014893848148,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.7, 'e': 9.727604774987714e-29}",25,4,35.79122991487916,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.7, 'e': 5.900090541597061e-29}",20,1,26.860044697971684,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.7, 'e': 3.578585808559134e-29}",20,7,25.037886596981494,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
