trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
855,False,"{'a': 0.8, 'e': 0.0}",20,16,8.963499767580142,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.8, 'e': 0.0}",25,14,17.780561098892505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.8, 'e': 0.0}",25,15,18.37703437557225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.8, 'e': 0.0}",20,12,17.302515579740604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.8, 'e': 0.0}",20,14,13.646533153414593,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.8, 'e': 0.0}",30,12,36.05459730282516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.8, 'e': 0.0}",30,13,34.51973334864599,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.8, 'e': 0.0}",20,10,20.77610118200993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.8, 'e': 0.0}",20,13,10.987316480004404,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.8, 'e': 0.0}",20,1,32.10306986552122,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.8, 'e': 0.0}",25,13,25.89323567469869,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.8, 'e': 0.0}",20,2,28.127467698973636,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.8, 'e': 0.0}",30,20,18.59401261990584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.8, 'e': 0.0}",20,4,24.424904749107398,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.8, 'e': 0.0}",20,9,24.66239359513915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.8, 'e': 0.0}",30,16,21.848652208948256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.8, 'e': 0.0}",20,11,15.712274508159204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.8, 'e': 0.0}",25,15,17.533568135190833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.8, 'e': 0.0}",25,13,24.004493811061977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.8, 'e': 0.0}",25,20,10.768077432278549,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.8, 'e': 0.0}",20,16,9.672841645754993,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.8, 'e': 0.0}",25,12,24.493423620873155,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.8, 'e': 0.0}",25,14,24.72315022137623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.8, 'e': 0.0}",25,5,33.30534747653743,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.8, 'e': 0.0}",20,16,6.997359657481319,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.8, 'e': 0.0}",20,15,9.139200292570013,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.8, 'e': 0.0}",25,3,37.35377600425144,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
